PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID
10007803,10007803,USHFGGYSGGY,1,AA
10007803,10007803,USHFGLGSGLG,1,AA
10007803,10007803,USHFIPASGAT,1,AA
10007803,10007803,USHFMABSMAB,1,AA
10007803,10007803,USHFMACSMAC,1,AA
10007803,10007803,USHFMBISMBI,1,AA
10007803,10007803,USHFMGSJMTH,1,AA
10007803,10007803,USHFMGSJSTA,1,AA
10007803,10007803,USHFMGSSMGS,1,AA
10007803,10007803,USHFMGTSMGT,1,AA
10007803,10007803,USHFMTHJBPS,1,AA
10007803,10007803,USHFMTHJPHI,1,AA
10007803,10007803,USHFMTHJPHY,1,AA
10007803,10007803,USHFMTHSMTH,1,AA
10007803,10007803,USHFMTHWGGY,1,AA
10007803,10007803,USHFNSCSNSC,1,AA
10007803,10007803,USHFPHIJPHY,1,AA
10007803,10007803,USHFPHIJSTA,1,AA
10007803,10007803,USHFPHYCGAT,1,AA
10007803,10007803,USHFPHYSPHY,1,AA
10007803,10007803,USHFPSYSPSY,1,AA
10007803,10007803,USHFPSYWBIO,1,AA
10007803,10007803,USHFSTASSTA,1,AA
10007803,10007803,USHFSUDSSUD,1,AA
10007803,10007803,USHFZOOSZOO,1,AA
10007803,10007803,USHWBIOWFRN,1,AA
10007803,10007803,USHWCHMWFRN,1,AA
10007803,10007803,USSFCHMJPHY,1,AA
10007803,10007803,USSFCSCSCSC,1,AA
10007804,10007804,U11-ACC,1,ST
10007804,10007804,U11-ACCBSL,1,ST
10007804,10007804,U11-ACCBUS,1,ST
10007804,10007804,U11-ACCECN,1,ST
10007804,10007804,U11-ACCFIN,1,ST
10007804,10007804,U11-ACCMAT,1,ST
10007804,10007804,U11-ACCMKT,1,ST
10007804,10007804,U11-ACCSPA,1,ST
10007804,10007804,U11-ACCSPS,1,ST
10007804,10007804,U12-BCSEDU,1,ST
10007804,10007804,U12-BSL,1,ST
10007804,10007804,U12-BUS,1,ST
10007804,10007804,U12-BUSECN,1,ST
10007804,10007804,U12-BUSEDU,1,ST
10007804,10007804,U12-BUSENG,1,ST
10007804,10007804,U12-BUSFIN,1,ST
10007804,10007804,U12-BUSFMS,1,ST
10007804,10007804,U12-BUSFRE,1,ST
10007804,10007804,U12-BUSHRM,1,ST
10007804,10007804,U12-BUSLAW,1,ST
10007804,10007804,U12-BUSMKT,1,ST
10007804,10007804,U12-BUSPOL,1,ST
10007804,10007804,U12-BUSPSY,1,ST
10007804,10007804,U12-BUSSPA,1,ST
10007804,10007804,U12-BUSSPS,1,ST
10007804,10007804,U12-CRMLAW,1,ST
10007804,10007804,U12-CRMPHI,1,ST
10007804,10007804,U12-CRMPOL,1,ST
10007804,10007804,U12-CRMSOC,1,ST
10007804,10007804,U12-ECN,1,ST
10007804,10007804,U12-ECNENS,1,ST
10007804,10007804,U12-ECNFIN,1,ST
10007804,10007804,U12-ECNMAT,1,ST
10007804,10007804,U12-ECNMKT,1,ST
10007804,10007804,U12-ECNPOL,1,ST
10007804,10007804,U12-EHEEDU,1,ST
10007804,10007804,U12-ENG,1,ST
10007804,10007804,U12-ENGEDU,1,ST
10007804,10007804,U12-ENGFMS,1,ST
10007804,10007804,U12-ENGFRE,1,ST
10007804,10007804,U12-ENGHIS,1,ST
10007804,10007804,U12-ENGJOU,1,ST
10007804,10007804,U12-ENGPHI,1,ST
10007804,10007804,U12-ENGPOL,1,ST
10007804,10007804,U12-ENGPSY,1,ST
10007804,10007804,U12-ENGREL,1,ST
10007804,10007804,U12-ENGSPA,1,ST
10007804,10007804,U12-ENSEDP,1,ST
10007804,10007804,U12-EREEDU,1,ST
10007804,10007804,U12-EUF,1,ST
10007804,10007804,U12-FIN,1,ST
10007804,10007804,U12-FINMAT,1,ST
10007804,10007804,U12-FMS,1,ST
10007804,10007804,U12-FMSFRE,1,ST
10007804,10007804,U12-FMSHIS,1,ST
10007804,10007804,U12-FMSJOU,1,ST
10007804,10007804,U12-FMSMKT,1,ST
10007804,10007804,U12-FMSPHI,1,ST
10007804,10007804,U12-FMSPOL,1,ST
10007804,10007804,U12-FMSPSY,1,ST
10007804,10007804,U12-FMSREL,1,ST
10007804,10007804,U12-FMSSOC,1,ST
10007804,10007804,U12-FMSSPA,1,ST
10007804,10007804,U12-FMSSPS,1,ST
10007804,10007804,U12-FRE,1,ST
10007804,10007804,U12-FREEDU,1,ST
10007804,10007804,U12-FREHIS,1,ST
10007804,10007804,U12-FREHRM,1,ST
10007804,10007804,U12-FREJOU,1,ST
10007804,10007804,U12-FRELAW,1,ST
10007804,10007804,U12-FREMAT,1,ST
10007804,10007804,U12-FREMKT,1,ST
10007804,10007804,U12-FREPHI,1,ST
10007804,10007804,U12-FREPOL,1,ST
10007804,10007804,U12-FREREL,1,ST
10007804,10007804,U12-FRESPA,1,ST
10007804,10007804,U12-FSPEDU,1,ST
10007804,10007804,U12-GCC,1,ST
10007804,10007804,U12-GCCENG,1,ST
10007804,10007804,U12-HIPEDU,1,ST
10007804,10007804,U12-HIS,1,ST
10007804,10007804,U12-HISEDU,1,ST
10007804,10007804,U12-HISJOU,1,ST
10007804,10007804,U12-HISLAW,1,ST
10007804,10007804,U12-HISPHI,1,ST
10007804,10007804,U12-HISPOL,1,ST
10007804,10007804,U12-HISREL,1,ST
10007804,10007804,U12-HISSOC,1,ST
10007804,10007804,U12-HISSPA,1,ST
10007804,10007804,U12-HISSPS,1,ST
10007804,10007804,U12-HIT,1,ST
10007804,10007804,U12-HRM,1,ST
10007804,10007804,U12-HRMLAW,1,ST
10007804,10007804,U12-HRMMKT,1,ST
10007804,10007804,U12-HRMPSY,1,ST
10007804,10007804,U12-HRMSPA,1,ST
10007804,10007804,U12-HSCEDU,1,ST
10007804,10007804,U12-IMC,1,ST
10007804,10007804,U12-IME,1,ST
10007804,10007804,U12-IPO,1,ST
10007804,10007804,U12-JOU,1,ST
10007804,10007804,U12-JOUPOL,1,ST
10007804,10007804,U12-JOUSPA,1,ST
10007804,10007804,U12-JOUSPS,1,ST
10007804,10007804,U12-LAW,1,ST
10007804,10007804,U12-LAWMKT,1,ST
10007804,10007804,U12-LAWPOL,1,ST
10007804,10007804,U12-LAWSPA,1,ST
10007804,10007804,U12-MKT,1,ST
10007804,10007804,U12-MKTPSY,1,ST
10007804,10007804,U12-MKTSPA,1,ST
10007804,10007804,U12-MLABUS,1,ST
10007804,10007804,U12-MLAEDP,1,ST
10007804,10007804,U12-MLAIPO,1,ST
10007804,10007804,U12-PHI,1,ST
10007804,10007804,U12-PHIPOL,1,ST
10007804,10007804,U12-PHIPSY,1,ST
10007804,10007804,U12-PHIREL,1,ST
10007804,10007804,U12-PHREDU,1,ST
10007804,10007804,U12-POL,1,ST
10007804,10007804,U12-POLPSY,1,ST
10007804,10007804,U12-POLSOC,1,ST
10007804,10007804,U12-POLSPL,1,ST
10007804,10007804,U12-PPE,1,ST
10007804,10007804,U12-PSY,1,ST
10007804,10007804,U12-PSYEUL,1,ST
10007804,10007804,U12-PSYSOC,1,ST
10007804,10007804,U12-PSYSPS,1,ST
10007804,10007804,U12-RELEDU,1,ST
10007804,10007804,U12-RELSOC,1,ST
10007804,10007804,U12-RHEEDU,1,ST
10007804,10007804,U12-RMK,1,ST
10007804,10007804,U12-SEYEDP,1,ST
10007804,10007804,U12-SHI,1,ST
10007804,10007804,U12-SOCSPA,1,ST
10007804,10007804,U12-SPA,1,ST
10007804,10007804,U12-SPL,1,ST
10007804,10007804,U12-SPS,1,ST
10007804,10007804,U12-SPSMKT,1,ST
10007804,10007804,U12-SSP,1,ST
10007804,10007804,U12-SWK,1,ST
10007804,10007804,U16-ABI,1,ST
10007804,10007804,U16-AQS,1,ST
10007804,10007804,U16-AQU,1,ST
10007804,10007804,U16-BIO,1,ST
10007804,10007804,U16-BIOEDU,1,ST
10007804,10007804,U16-BIOMAT,1,ST
10007804,10007804,U16-BIOPSY,1,ST
10007804,10007804,U16-BSC,1,ST
10007804,10007804,U16-BSM,1,ST
10007804,10007804,U16-CBM,1,ST
10007804,10007804,U16-CELBIO,1,ST
10007804,10007804,U16-CHMEDU,1,ST
10007804,10007804,U16-CSC,1,ST
10007804,10007804,U16-CSCEDU,1,ST
10007804,10007804,U16-CSCFRE,1,ST
10007804,10007804,U16-CSCMAT,1,ST
10007804,10007804,U16-CSCPHI,1,ST
10007804,10007804,U16-CSCSPA,1,ST
10007804,10007804,U16-CSMEDU,1,ST
10007804,10007804,U16-ECO,1,ST
10007804,10007804,U16-EGE,1,ST
10007804,10007804,U16-EGEEDU,1,ST
10007804,10007804,U16-ENS,1,ST
10007804,10007804,U16-ENSMAT,1,ST
10007804,10007804,U16-ENSPOL,1,ST
10007804,10007804,U16-EOE,1,ST
10007804,10007804,U16-GOE,1,ST
10007804,10007804,U16-MAT,1,ST
10007804,10007804,U16-MATEDU,1,ST
10007804,10007804,U16-MATPSY,1,ST
10007804,10007804,U16-MBI,1,ST
10007804,10007804,U16-PEDEDU,1,ST
10007804,10007804,U16-PHSEDU,1,ST
10007804,10007804,U16-PSY,1,ST
10007804,10007804,U16-SEN,1,ST
10007804,10007804,U16-SES,1,ST
10007804,10007804,U18-LAWAGP,1,ST
10007804,10007804,U18-LAWLLB,1,ST
10007804,10007804,U20-NURADN,1,ST
10007804,10007804,U20-NURADN,1,
10007804,10007804,U20-NURMHN,1,ST
10007804,10007804,U20-NURMHN,1,
10007805,10007805,KIS0000003,1,JA
10007805,10007805,KIS0000004,1,JA
10007805,10007805,KIS0000005,1,JA
10007805,10007805,KIS0000006,1,JA
10007805,10007805,KIS0000012,1,JA
10007805,10007805,KIS0000013,1,JA
10007805,10007805,KIS0000014,1,JA
10007805,10007805,KIS0000015,1,JA
10007805,10007805,KIS0000016,1,JA
10007805,10007805,KIS0000019,1,JA
10007805,10007805,KIS0000020,1,JA
10007805,10007805,KIS0000021,1,JA
10007805,10007805,KIS0000022,1,JA
10007805,10007805,KIS0000023,1,JA
10007805,10007805,KIS0000026,1,JA
10007805,10007805,KIS0000028,1,JA
10007805,10007805,KIS0000030,1,JA
10007805,10007805,KIS0000031,1,JA
10007805,10007805,KIS0000036,1,JA
10007805,10007805,KIS0000037,1,JA
10007805,10007805,KIS0000044,1,JA
10007805,10007805,KIS0000046,1,JA
10007805,10007805,KIS0000048,1,JA
10007805,10007805,KIS0000049,1,JA
10007805,10007805,KIS0000050,1,JA
10007805,10007805,KIS0000051,1,JA
10007805,10007805,KIS0000052,1,JA
10007805,10007805,KIS0000054,1,JA
10007805,10007805,KIS0000056,1,JA
10007805,10007805,KIS0000058,1,JA
10007805,10007805,KIS0000059,1,JA
10007805,10007805,KIS0000060,1,JA
10007805,10007805,KIS0000064,1,JA
10007805,10007805,KIS0000065,1,JA
10007805,10007805,KIS0000067,1,JA
10007805,10007805,KIS0000068,1,JA
10007805,10007805,KIS0000069,1,JA
10007805,10007805,KIS0000070,1,JA
10007805,10007805,KIS0000071,1,JA
10007805,10007805,KIS0000072,1,JA
10007805,10007805,KIS0000074,1,JA
10007805,10007805,KIS0000075,1,JA
10007805,10007805,KIS0000076,1,JA
10007805,10007805,KIS0000078,1,JA
10007805,10007805,KIS0000079,1,JA
10007805,10007805,KIS0000080,1,JA
10007805,10007805,KIS0000081,1,JA
10007805,10007805,KIS0000083,1,JA
10007805,10007805,KIS0000084,1,JA
10007805,10007805,KIS0000085,1,JA
10007805,10007805,KIS0000086,1,JA
10007805,10007805,KIS0000087,1,JA
10007805,10007805,KIS0000088,1,JA
10007805,10007805,KIS0000089,1,JA
10007805,10007805,KIS0000090,1,JA
10007805,10007805,KIS0000091,1,JA
10007805,10007805,KIS0000092,1,JA
10007805,10007805,KIS0000093,1,JA
10007805,10007805,KIS0000094,1,JA
10007805,10007805,KIS0000095,1,JA
10007805,10007805,KIS0000097,1,JA
10007805,10007805,KIS0000098,1,JA
10007805,10007805,KIS0000099,1,JA
10007805,10007805,KIS0000100,1,JA
10007805,10007805,KIS0000101,1,JA
10007805,10007805,KIS0000102,1,JA
10007805,10007805,KIS0000103,1,JA
10007805,10007805,KIS0000104,1,JA
10007805,10007805,KIS0000105,1,JA
10007805,10007805,KIS0000106,1,JA
10007805,10007805,KIS0000108,1,JA
10007805,10007805,KIS0000109,1,JA
10007805,10007805,KIS0000110,1,JA
10007805,10007805,KIS0000111,1,JA
10007805,10007805,KIS0000116,1,JA
10007805,10007805,KIS0000117,1,JA
10007805,10007805,KIS0000118,1,JA
10007805,10007805,KIS0000119,1,JA
10007805,10007805,KIS0000120,1,JA
10007805,10007805,KIS0000121,1,JA
10007805,10007805,KIS0000122,1,JA
10007805,10007805,KIS0000123,1,JA
10007805,10007805,KIS0000126,1,JA
10007805,10007805,KIS0000127,1,JA
10007805,10007805,KIS0000128,1,JA
10007805,10007805,KIS0000129,1,JA
10007805,10007805,KIS0000130,1,JA
10007805,10007805,KIS0000132,1,JA
10007805,10007805,KIS0000133,1,JA
10007805,10007805,KIS0000134,1,JA
10007805,10007805,KIS0000135,1,JA
10007805,10007805,KIS0000136,1,JA
10007805,10007805,KIS0000137,1,JA
10007805,10007805,KIS0000138,1,JA
10007805,10007805,KIS0000140,1,JA
10007805,10007805,KIS0000141,1,JA
10007805,10007805,KIS0000142,1,JA
10007805,10007805,KIS0000143,1,JA
10007805,10007805,KIS0000144,1,JA
10007805,10007805,KIS0000146,1,JA
10007805,10007805,KIS0000147,1,JA
10007805,10007805,KIS0000148,1,JA
10007805,10007805,KIS0000149,2,JA
10007805,10007805,KIS0000151,1,JA
10007805,10007805,KIS0000152,1,JA
10007805,10007805,KIS0000153,1,JA
10007805,10007805,KIS0000154,1,JA
10007805,10007805,KIS0000155,1,JA
10007805,10007805,KIS0000156,1,JA
10007805,10007805,KIS0000157,1,JA
10007805,10007805,KIS0000158,1,JA
10007805,10007805,KIS0000159,1,JA
10007805,10007805,KIS0000160,1,JA
10007805,10007805,KIS0000161,1,JA
10007805,10007805,KIS0000162,1,JA
10007805,10007805,KIS0000163,1,JA
10007805,10007805,KIS0000164,1,JA
10007805,10007805,KIS0000165,1,JA
10007805,10007805,KIS0000166,1,JA
10007805,10007805,KIS0000171,1,JA
10007805,10007805,KIS0000172,1,JA
10007805,10007805,KIS0000173,1,JA
10007805,10007805,KIS0000176,1,JA
10007805,10007805,KIS0000177,1,JA
10007805,10007805,KIS0000178,1,JA
10007805,10007805,KIS0000181,1,JA
10007805,10007805,KIS0000182,1,JA
10007805,10007805,KIS0000183,1,JA
10007805,10007805,KIS0000184,1,JA
10007805,10007805,KIS0000185,1,JA
10007805,10007805,KIS0000186,1,JA
10007805,10007805,KIS0000187,1,JA
10007805,10007805,KIS0000188,1,JA
10007805,10007805,KIS0000190,1,JA
10007805,10007805,KIS0000191,1,JA
10007805,10007805,KIS0000193,1,JA
10007805,10007805,KIS0000194,1,JA
10007805,10007805,KIS0000195,1,JA
10007805,10007805,KIS0000196,1,JA
10007805,10007805,KIS0000197,1,JA
10007805,10007805,KIS0000198,1,JA
10007805,10007805,KIS0000199,1,JA
10007805,10007805,KIS0000200,1,JA
10007805,10007805,KIS0000201,1,JA
10007805,10007805,KIS0000202,1,JA
10007805,10007805,KIS0000203,1,JA
10007805,10007805,KIS0000204,1,JA
10007805,10007805,KIS0000205,1,JA
10007805,10007805,KIS0000206,1,JA
10007805,10007805,KIS0000207,1,JA
10007805,10007805,KIS0000208,1,JA
10007805,10007805,KIS0000209,1,JA
10007805,10007805,KIS0000210,1,JA
10007805,10007805,KIS0000211,1,JA
10007805,10007805,KIS0000213,1,JA
10007805,10007805,KIS0000214,1,JA
10007805,10007805,KIS0000215,1,JA
10007805,10007805,KIS0000216,1,JA
10007805,10007805,KIS0000218,1,JA
10007805,10007805,KIS0000219,1,JA
10007805,10007805,KIS0000220,1,JA
10007805,10007805,KIS0000221,1,JA
10007805,10007805,KIS0000222,1,JA
10007805,10007805,KIS0000223,1,JA
10007805,10007805,KIS0000224,1,JA
10007805,10007805,KIS0000225,1,JA
10007805,10007805,KIS0000226,1,JA
10007805,10007805,KIS0000227,1,JA
10007805,10007805,KIS0000230,1,JA
10007805,10007805,KIS0000231,1,JA
10007805,10007805,KIS0000232,1,JA
10007805,10007805,KIS0000233,1,JA
10007805,10007805,KIS0000234,1,JA
10007805,10007805,KIS0000235,1,JA
10007805,10007805,KIS0000236,1,JA
10007805,10007805,KIS0000237,1,JA
10007805,10007805,KIS0000238,1,JA
10007805,10007805,KIS0000239,1,JA
10007805,10007805,KIS0000240,1,JA
10007805,10007805,KIS0000241,1,JA
10007805,10007805,KIS0000242,1,JA
10007805,10007805,KIS0000243,1,JA
10007805,10007805,KIS0000244,1,JA
10007805,10007805,KIS0000245,1,JA
10007805,10007805,KIS0000246,1,JA
10007805,10007805,KIS0000247,1,JA
10007805,10007805,KIS0000248,1,JA
10007805,10007805,KIS0000249,1,JA
10007805,10007805,KIS0000250,1,JA
10007805,10007805,KIS0000251,1,JA
10007805,10007805,KIS0000252,1,JA
10007805,10007805,KIS0000253,1,JA
10007805,10007805,KIS0000254,1,JA
10007805,10007805,KIS0000255,1,JA
10007805,10007805,KIS0000256,1,JA
10007805,10007805,KIS0000257,1,JA
10007805,10007805,KIS0000258,1,JA
10007805,10007805,KIS0000259,1,JA
10007805,10007805,KIS0000260,1,JA
10007805,10007805,KIS0000261,1,JA
10007805,10007805,KIS0000262,1,JA
10007805,10007805,KIS0000263,1,JA
10007805,10007805,KIS0000369,1,JA
10007805,10007805,KIS0000397,1,JA
10007805,10007805,KIS0000853,1,JA
10007805,10007805,KIS0000964,1,JA
10007805,10007805,KIS0000981,1,JA
10007805,10007805,KIS0001042,1,JA
10007805,10007805,KIS0001053,1,JA
10007805,10007805,KIS0001080,1,JA
10007805,10007805,KIS0001081,1,JA
10007805,10007805,KIS0001082,1,JA
10007805,10007805,KIS0001091,1,JA
10007805,10007805,KIS0001093,1,JA
10007805,10007805,KIS0001094,1,JA
10007805,10007805,KIS0002571,1,JA
10007805,10007805,KIS0002822,1,JA
10007805,10007805,KIS0002845,1,JA
10007805,10007805,KIS0002846,1,JA
10007805,10007805,KIS0003005,1,JA
10007805,10007805,KIS0003036,1,JA
10007805,10007805,KIS0003181,2,JA
10007805,10007805,KIS0003474,1,JA
10007805,10007805,KIS0003709,2,JA
10007805,10007805,KIS0003820,1,JA
10007805,10007805,KIS0003934,1,JA
10007805,10007805,KIS0003936,1,JA
10007805,10007805,KIS0003954,1,JA
10007805,10007805,KIS0003956,1,JA
10007805,10007805,KIS0003989,1,JA
10007805,10007805,KIS0003995,1,JA
10007805,10007805,KIS0004037,1,JA
10007805,10007805,KIS0004047,1,JA
10007805,10007805,KIS0004059,1,JA
10007805,10007805,KIS0004061,1,JA
10007805,10007805,KIS0004063,1,JA
10007805,10007805,KIS0004092,1,JA
10007805,10007805,KIS0004102,1,JA
10007805,10007805,KIS0004148,1,JA
10007805,10007805,KIS0004164,1,JA
10007805,10007805,KIS0004166,1,JA
10007805,10007805,KIS0004168,1,JA
10007805,10007805,KIS0004170,1,JA
10007805,10007805,KIS0004288,1,JA
10007805,10007805,KIS0004291,1,JA
10007805,10007805,KIS0004311,1,JA
10007805,10007805,KIS0004312,1,JA
10007805,10007805,KIS0004313,1,JA
10007805,10007805,KIS0004529,1,JA
10007805,10007805,KIS0004535,1,JA
10007805,10007805,KIS0004536,1,JA
10007805,10007805,KIS0004600,1,JA
10007805,10007805,KIS0004626,2,JA
10007805,10007805,KIS0004721,2,JA
10007805,10007805,KIS0004879,1,JA
10007806,10007806,36201,1,S1
10007806,10007806,37117,1,S1
10007806,10007806,37158,1,S1
10007806,10007806,37159,1,S1
10007806,10007806,37160,1,S1
10007806,10007806,37161,1,S1
10007806,10007806,37162,1,S1
10007806,10007806,37163,1,S1
10007806,10007806,37164,1,S1
10007806,10007806,37177,1,S1
10007806,10007806,37197,1,S1
10007806,10007806,37277,1,S1
10007806,10007806,37278,1,S1
10007806,10007806,37279,1,S1
10007806,10007806,37280,1,S1
10007806,10007806,37281,1,S1
10007806,10007806,37282,1,S1
10007806,10007806,37283,1,S1
10007806,10007806,37284,1,S1
10007806,10007806,37285,1,S1
10007806,10007806,37286,1,S1
10007806,10007806,37287,1,S1
10007806,10007806,37288,1,S1
10007806,10007806,37290,1,S1
10007806,10007806,37291,1,S1
10007806,10007806,37292,1,S1
10007806,10007806,37293,1,S1
10007806,10007806,37294,1,S1
10007806,10007806,37295,1,S1
10007806,10007806,37296,1,S1
10007806,10007806,37297,1,S1
10007806,10007806,37298,1,S1
10007806,10007806,37301,1,S1
10007806,10007806,37302,1,S1
10007806,10007806,37305,1,S1
10007806,10007806,37306,1,S1
10007806,10007806,37307,1,S1
10007806,10007806,37310,1,S1
10007806,10007806,37311,1,S1
10007806,10007806,37312,1,S1
10007806,10007806,37313,1,S1
10007806,10007806,37314,1,S1
10007806,10007806,37315,1,S1
10007806,10007806,37316,1,S1
10007806,10007806,37317,1,S1
10007806,10007806,37318,1,S1
10007806,10007806,37320,1,S1
10007806,10007806,37321,1,S1
10007806,10007806,37322,1,S1
10007806,10007806,37323,1,S1
10007806,10007806,37324,1,S1
10007806,10007806,37325,1,S1
10007806,10007806,37326,1,S1
10007806,10007806,37327,1,S1
10007806,10007806,37328,1,S1
10007806,10007806,37329,1,S1
10007806,10007806,37330,1,S1
10007806,10007806,37331,1,S1
10007806,10007806,37332,1,S1
10007806,10007806,37334,1,S1
10007806,10007806,37335,1,S1
10007806,10007806,37336,1,S1
10007806,10007806,37337,1,S1
10007806,10007806,37342,1,S1
10007806,10007806,37343,1,S1
10007806,10007806,37344,1,S1
10007806,10007806,37345,1,S1
10007806,10007806,37346,1,S1
10007806,10007806,37347,1,S1
10007806,10007806,37348,1,S1
10007806,10007806,37349,1,S1
10007806,10007806,37350,1,S1
10007806,10007806,37351,1,S1
10007806,10007806,37352,1,S1
10007806,10007806,37353,1,S1
10007806,10007806,37354,1,S1
10007806,10007806,37355,1,S1
10007806,10007806,37358,1,S1
10007806,10007806,37359,1,S1
10007806,10007806,37360,1,S1
10007806,10007806,37361,1,S1
10007806,10007806,37362,1,S1
10007806,10007806,37363,1,S1
10007806,10007806,37364,1,S1
10007806,10007806,37365,1,S1
10007806,10007806,37366,1,S1
10007806,10007806,37367,1,S1
10007806,10007806,37368,1,S1
10007806,10007806,37369,1,S1
10007806,10007806,37370,1,S1
10007806,10007806,37371,1,S1
10007806,10007806,37372,1,S1
10007806,10007806,37373,1,S1
10007806,10007806,37374,1,S1
10007806,10007806,37375,1,S1
10007806,10007806,37376,1,S1
10007806,10007806,37377,1,S1
10007806,10007806,37378,1,S1
10007806,10007806,37379,1,S1
10007806,10007806,37380,1,S1
10007806,10007806,37381,1,S1
10007806,10007806,37382,1,S1
10007806,10007806,37384,1,S1
10007806,10007806,37385,1,S1
10007806,10007806,37386,1,S1
10007806,10007806,37387,1,S1
10007806,10007806,37388,1,S1
10007806,10007806,37389,1,S1
10007806,10007806,37390,1,S1
10007806,10007806,37391,1,S1
10007806,10007806,37392,1,S1
10007806,10007806,37393,1,S1
10007806,10007806,37394,1,S1
10007806,10007806,37395,1,S1
10007806,10007806,37396,1,S1
10007806,10007806,37397,1,S1
10007806,10007806,37399,1,S1
10007806,10007806,37400,1,S1
10007806,10007806,37402,1,S1
10007806,10007806,37403,1,S1
10007806,10007806,37404,1,S1
10007806,10007806,37405,1,S1
10007806,10007806,37406,1,S1
10007806,10007806,37407,1,S1
10007806,10007806,37408,1,S1
10007806,10007806,37409,1,S1
10007806,10007806,37410,1,S1
10007806,10007806,37411,1,S1
10007806,10007806,37412,1,S1
10007806,10007806,37413,1,S1
10007806,10007806,37416,1,S1
10007806,10007806,37417,1,S1
10007806,10007806,37419,1,S1
10007806,10007806,37420,1,S1
10007806,10007806,37421,1,S1
10007806,10007806,37423,1,S1
10007806,10007806,37424,1,S1
10007806,10007806,37425,1,S1
10007806,10007806,37426,1,S1
10007806,10007806,37427,1,S1
10007806,10007806,37429,1,S1
10007806,10007806,37430,1,S1
10007806,10007806,37431,1,S1
10007806,10007806,37432,1,S1
10007806,10007806,37433,1,S1
10007806,10007806,37434,1,S1
10007806,10007806,37435,1,S1
10007806,10007806,37436,1,S1
10007806,10007806,37438,1,S1
10007806,10007806,37439,1,S1
10007806,10007806,37440,1,S1
10007806,10007806,37441,1,S1
10007806,10007806,37442,1,S1
10007806,10007806,37443,1,S1
10007806,10007806,37444,1,S1
10007806,10007806,37445,1,S1
10007806,10007806,37446,1,S1
10007806,10007806,37447,1,S1
10007806,10007806,37448,1,S1
10007806,10007806,37449,1,S1
10007806,10007806,37450,1,S1
10007806,10007806,37451,1,S1
10007806,10007806,37452,1,S1
10007806,10007806,37453,1,S1
10007806,10007806,37454,1,S1
10007806,10007806,37455,1,S1
10007806,10007806,37456,1,S1
10007806,10007806,37457,1,S1
10007806,10007806,37458,1,S1
10007806,10007806,37459,1,S1
10007806,10007806,37460,1,S1
10007806,10007806,37461,1,S1
10007806,10007806,37462,1,S1
10007806,10007806,37463,1,S1
10007806,10007806,37465,1,S1
10007806,10007806,37466,1,S1
10007806,10007806,37467,1,S1
10007806,10007806,37468,1,S1
10007806,10007806,37469,1,S1
10007806,10007806,37470,1,S1
10007806,10007806,37471,1,S1
10007806,10007806,37472,1,S1
10007806,10007806,37475,1,S1
10007806,10007806,37477,1,S1
10007806,10007806,37478,1,S1
10007806,10007806,37479,1,S1
10007806,10007806,37480,1,S1
10007806,10007806,37481,1,S1
10007806,10007806,37483,1,S1
10007806,10007806,37484,1,S1
10007806,10007806,37486,1,S1
10007806,10007806,37487,1,S1
10007806,10007806,37488,1,S1
10007806,10007806,37489,1,S1
10007806,10007806,37490,1,S1
10007806,10007806,37491,1,S1
10007806,10007806,37492,1,S1
10007806,10007806,37494,1,S1
10007806,10007806,37495,1,S1
10007806,10007806,37498,1,S1
10007806,10007806,37499,1,S1
10007806,10007806,37501,1,S1
10007806,10007806,37502,1,S1
10007806,10007806,37503,1,S1
10007806,10007806,37504,1,S1
10007806,10007806,37505,1,S1
10007806,10007806,37506,1,S1
10007806,10007806,37508,1,S1
10007806,10007806,37559,1,S1
10007807,10007807,1034,1,BT
10007807,10007807,1098,1,JN
10007807,10007807,1104,1,MG
10007807,10007807,1108,1,MG
10007807,10007807,1112,1,MG
10007807,10007807,1125,1,MG
10007807,10007807,1182,1,MG
10007807,10007807,1187,1,MG
10007807,10007807,1192,1,MG
10007807,10007807,1203,1,MG
10007807,10007807,1308,2,JN
10007807,10007807,1373,1,CE
10007807,10007807,1447,1,MG
10007807,10007807,1449,1,MG
10007807,10007807,1455,1,MG
10007807,10007807,1469,1,CE
10007807,10007807,1489,1,MG
10007807,10007807,1501,1,MG
10007807,10007807,1503,1,MG
10007807,10007807,1510,1,MG
10007807,10007807,1583,2,CE
10007807,10007807,1689,1,CE
10007807,10007807,1723,1,MG
10007807,10007807,1753,1,JN
10007807,10007807,1761,1,JN
10007807,10007807,1768,1,MG
10007807,10007807,1794,1,JN
10007807,10007807,2009,2,CE
10007807,10007807,2035,2,JN
10007807,10007807,2058,2,JN
10007807,10007807,2076,1,JN
10007807,10007807,2081,1,JN
10007807,10007807,2132,1,JN
10007807,10007807,2134,1,MG
10007807,10007807,2183,2,MG
10007807,10007807,2316,2,CE
10007807,10007807,2321,2,JN
10007807,10007807,2386,2,JN
10007807,10007807,2395,2,JN
10007807,10007807,2399,2,JN
10007807,10007807,2416,2,JN
10007807,10007807,2581,2,JN
10007807,10007807,2666,1,JN
10007807,10007807,2675,1,MG
10007807,10007807,2676,1,MG
10007807,10007807,2682,1,CE
10007807,10007807,2698,1,JN
10007807,10007807,2847,2,MG
10007807,10007807,2848,2,MG
10007807,10007807,2849,2,MG
10007807,10007807,2855,1,JN
